ID,Img URL,Img Name,Desc (S),caption_original,is_arabic,caption_en,caption_train
887,1733.jpg,1733.jpg,"Three women are seated indoors, with a tiled wall behind them. The woman in the center is speaking, while the women on either side of her are looking slightly away.","Three women are seated indoors, with a tiled wall behind them. The woman in the center is speaking, while the women on either side of her are looking slightly away.",False,"Three women are seated indoors, with a tiled wall behind them. The woman in the center is speaking, while the women on either side of her are looking slightly away.","Three women are seated indoors, with a tiled wall behind them. The woman in the center is speaking, while the women on either side of her are looking slightly away."
1307,1387.jpg,1387.jpg,تُظهر الصورة عن قرب مجموعة من النساء والأطفال متجمعين على الأرض، بعضهم يصرخ ويبكي بوضوح، مع وجود أوانٍ منزلية مبعثرة حولهم.,تُظهر الصورة عن قرب مجموعة من النساء والأطفال متجمعين على الأرض، بعضهم يصرخ ويبكي بوضوح، مع وجود أوانٍ منزلية مبعثرة حولهم.,True,"The picture shows a close circle of women and children gathered on the ground, some screaming and crying clearly, with scattered domestic time around them.","The picture shows a close circle of women and children gathered on the ground, some screaming and crying clearly, with scattered domestic time around them."
1366,1543.jpg,1543.jpg,تُظهر الصورة لقطة مقربة لامرأة ذات شعر بني طويل، تنظر للأعلى وإلى الجانب. يبدو على وجهها تعبير يعكس التأثر أو التفكير.,تُظهر الصورة لقطة مقربة لامرأة ذات شعر بني طويل، تنظر للأعلى وإلى الجانب. يبدو على وجهها تعبير يعكس التأثر أو التفكير.,True,"The picture shows a close shot of a woman with long brown hair, looking up and on the side.","The picture shows a close shot of a woman with long brown hair, looking up and on the side."
87,1153.jpg,1153.jpg,"Two men in suits are pictured in a formal setting, with one holding a printed image depicting what appears to be an injured or deceased child. A national flag and emblem are visible in the background.","Two men in suits are pictured in a formal setting, with one holding a printed image depicting what appears to be an injured or deceased child. A national flag and emblem are visible in the background.",False,"Two men in suits are pictured in a formal setting, with one holding a printed image depicting what appears to be an injured or deceased child. A national flag and emblem are visible in the background.","Two men in suits are pictured in a formal setting, with one holding a printed image depicting what appears to be an injured or deceased child. A national flag and emblem are visible in the background."
82,1148.jpg,1148.jpg,"Many people, primarily women, are shown holding out empty cooking pots, bowls, and plastic containers. The background includes visible rubble and damaged structures.","Many people, primarily women, are shown holding out empty cooking pots, bowls, and plastic containers. The background includes visible rubble and damaged structures.",False,"Many people, primarily women, are shown holding out empty cooking pots, bowls, and plastic containers. The background includes visible rubble and damaged structures.","Many people, primarily women, are shown holding out empty cooking pots, bowls, and plastic containers. The background includes visible rubble and damaged structures."
807,1651.jpg,1651.jpg,"Many adults and children are seen urgently reaching forward with various empty metal pots, bowls, and buckets, some displaying distressed expressions.","Many adults and children are seen urgently reaching forward with various empty metal pots, bowls, and buckets, some displaying distressed expressions.",False,"Many adults and children are seen urgently reaching forward with various empty metal pots, bowls, and buckets, some displaying distressed expressions.","Many adults and children are seen urgently reaching forward with various empty metal pots, bowls, and buckets, some displaying distressed expressions."
510,780.jpg,780.jpg,"A woman's profile is visible in the foreground with a 'BBC NEWS' watermark at the bottom left. Behind her, two posters are displayed on a wall, depicting figures above an image of a golden-domed building with a Palestinian flag and Arabic script.","A woman's profile is visible in the foreground with a 'BBC NEWS' watermark at the bottom left. Behind her, two posters are displayed on a wall, depicting figures above an image of a golden-domed building with a Palestinian flag and Arabic script.",False,"A woman's profile is visible in the foreground with a 'BBC NEWS' watermark at the bottom left. Behind her, two posters are displayed on a wall, depicting figures above an image of a golden-domed building with a Palestinian flag and Arabic script.","A woman's profile is visible in the foreground with a ' NEWS' at the. Behind her, two posters are displayed on a wall, depicting figures above an image of a golden-domed building with a Palestinian flag and Arabic script."
384,654.jpg,654.jpg,"A person films with a video camera inside a severely damaged room. Debris and rubble cover the floor and a bed, and the ceiling shows visible signs of collapse.","A person films with a video camera inside a severely damaged room. Debris and rubble cover the floor and a bed, and the ceiling shows visible signs of collapse.",False,"A person films with a video camera inside a severely damaged room. Debris and rubble cover the floor and a bed, and the ceiling shows visible signs of collapse.","A person films with a video camera inside a severely damaged room. Debris and rubble cover the floor and a bed, and the ceiling shows visible signs of collapse."
742,979.jpg,979.jpg,"A man in a suit, tie, and glasses is shown speaking and gesturing from a lectern in a wooden room, with the BBC News logo visible at the bottom left.","A man in a suit, tie, and glasses is shown speaking and gesturing from a lectern in a wooden room, with the BBC News logo visible at the bottom left.",False,"A man in a suit, tie, and glasses is shown speaking and gesturing from a lectern in a wooden room, with the BBC News logo visible at the bottom left.","A man in a suit, tie, and glasses is shown speaking and gesturing from a lectern in a wooden room, with the News visible at the."
397,667.jpg,667.jpg,"An older woman wearing a headscarf is prominently featured in the foreground on a street. In the background, market stalls, buildings, cars, and other people are visible, with several children partially seen to the right.","An older woman wearing a headscarf is prominently featured in the foreground on a street. In the background, market stalls, buildings, cars, and other people are visible, with several children partially seen to the right.",False,"An older woman wearing a headscarf is prominently featured in the foreground on a street. In the background, market stalls, buildings, cars, and other people are visible, with several children partially seen to the right.","An older woman wearing a headscarf is prominently featured in the foreground on a street. In the background, market stalls, buildings, cars, and other people are visible, with several children partially seen to the right."
320,590.jpg,590.jpg,"A blue car with its hood open and doors ajar is visible on a road, with red and white tape bearing Hebrew writing stretched across the foreground and several people standing nearby against a rocky hillside background.","A blue car with its hood open and doors ajar is visible on a road, with red and white tape bearing Hebrew writing stretched across the foreground and several people standing nearby against a rocky hillside background.",False,"A blue car with its hood open and doors ajar is visible on a road, with red and white tape bearing Hebrew writing stretched across the foreground and several people standing nearby against a rocky hillside background.","A blue car with its hood open and doors ajar is visible on a road, with red and white tape bearing Hebrew writing stretched across the foreground and several people standing nearby against a rocky hillside background."
1212,1292.jpg,1292.jpg,تُظهر الصورة رجلاً بملامح جادة يرتدي سترة داكنة، وخلفه تظهر أنقاض مبنى مدمر.,تُظهر الصورة رجلاً بملامح جادة يرتدي سترة داكنة، وخلفه تظهر أنقاض مبنى مدمر.,True,"The picture shows a man with serious glimpses wearing a dark jacket, and behind him the ruins of a destroyed building.","The picture shows a man with serious glimpses wearing a dark jacket, and behind him the ruins of a destroyed building."
94,1162.jpg,1162.jpg,"A large explosion with bright orange flames and thick dark smoke is seen erupting at the base of a multi-story building, surrounded by other structures in a densely built-up urban area, under a clear blue sky.","A large explosion with bright orange flames and thick dark smoke is seen erupting at the base of a multi-story building, surrounded by other structures in a densely built-up urban area, under a clear blue sky.",False,"A large explosion with bright orange flames and thick dark smoke is seen erupting at the base of a multi-story building, surrounded by other structures in a densely built-up urban area, under a clear blue sky.","A large explosion with bright orange flames and thick dark smoke is seen erupting at the base of a multi-story building, surrounded by other structures in a densely built-up urban area, under a clear blue sky."
893,1739.jpg,1739.jpg,"Several men, including soldiers in uniform and an emergency worker, are present on a paved street. Two stretchers, one with a partially covered person, and scattered personal items are visible on the ground near a building.","Several men, including soldiers in uniform and an emergency worker, are present on a paved street. Two stretchers, one with a partially covered person, and scattered personal items are visible on the ground near a building.",False,"Several men, including soldiers in uniform and an emergency worker, are present on a paved street. Two stretchers, one with a partially covered person, and scattered personal items are visible on the ground near a building.","Several men, including soldiers in uniform and an emergency worker, are present on a paved street. Two stretchers, one with a partially covered person, and scattered personal items are visible on the ground near a building."
11,1077.jpg,1077.jpg,"A woman wearing a headscarf holds a very thin child whose ribs are clearly visible, while another small child lies on a mattress nearby. They are in a simple room with sparse furnishings, seated on mattresses on the floor.","A woman wearing a headscarf holds a very thin child whose ribs are clearly visible, while another small child lies on a mattress nearby. They are in a simple room with sparse furnishings, seated on mattresses on the floor.",False,"A woman wearing a headscarf holds a very thin child whose ribs are clearly visible, while another small child lies on a mattress nearby. They are in a simple room with sparse furnishings, seated on mattresses on the floor.","A woman wearing a headscarf holds a very thin child whose ribs are clearly visible, while another small child lies on a mattress nearby. They are in a simple room with sparse furnishings, seated on mattresses on the floor."
697,934.jpg,934.jpg,"A close-up image shows an infant's face with wide, dark eyes and an open mouth under blue-tinted lighting. An adult's finger gently touches the baby's chin, and the BBC News logo is visible in the lower left.","A close-up image shows an infant's face with wide, dark eyes and an open mouth under blue-tinted lighting. An adult's finger gently touches the baby's chin, and the BBC News logo is visible in the lower left.",False,"A close-up image shows an infant's face with wide, dark eyes and an open mouth under blue-tinted lighting. An adult's finger gently touches the baby's chin, and the BBC News logo is visible in the lower left.","A close-up image shows an infant's face with wide, dark eyes and an open mouth under blue-tinted lighting. An adult's finger gently touches the baby's chin, and the a person is visible in the lower left."
725,962.jpg,962.jpg,"Under an overcast sky, a multi-story building with prominent external staircases stands next to a wall featuring black Arabic script. A palm tree, other buildings, and a person walking on uneven ground are visible in the scene.","Under an overcast sky, a multi-story building with prominent external staircases stands next to a wall featuring black Arabic script. A palm tree, other buildings, and a person walking on uneven ground are visible in the scene.",False,"Under an overcast sky, a multi-story building with prominent external staircases stands next to a wall featuring black Arabic script. A palm tree, other buildings, and a person walking on uneven ground are visible in the scene.","Under an overcast sky, a multi-story building with prominent external staircases stands next to a wall featuring black Arabic script. A palm tree, other buildings, and a person walking on uneven ground are visible in the scene."
555,825.jpg,825.jpg,A man with a mustache and a light blue head covering stands on a balcony overlooking a densely built town on a hillside under a clear blue sky. The BBC News logo is visible in the bottom left corner.,A man with a mustache and a light blue head covering stands on a balcony overlooking a densely built town on a hillside under a clear blue sky. The BBC News logo is visible in the bottom left corner.,False,A man with a mustache and a light blue head covering stands on a balcony overlooking a densely built town on a hillside under a clear blue sky. The BBC News logo is visible in the bottom left corner.,A man with a mustache and a light blue head covering stands on a balcony overlooking a densely built town on a hillside under a clear blue sky. The News is visible in the corner.
44,1106.jpg,1106.jpg,"French President Emmanuel Macron and former US President Donald Trump are seen shaking hands indoors, with Macron smiling and Trump appearing to speak with his mouth open.","French President Emmanuel Macron and former US President Donald Trump are seen shaking hands indoors, with Macron smiling and Trump appearing to speak with his mouth open.",False,"French President Emmanuel Macron and former US President Donald Trump are seen shaking hands indoors, with Macron smiling and Trump appearing to speak with his mouth open.","French President a public official and former US President a public official are seen shaking hands indoors, with a public official smiling and a public official appearing to speak with his mouth open."
1058,1027.jpg,1027.jpg,تُظهر الصورة ثلاثة رجال يرتدون زيًا عسكريًا مموهًا، يجلسون داخل ما يبدو أنها طائرة نقل. يظهر علم الأردن بوضوح على أكمام الزي العسكري لاثنين منهم.,تُظهر الصورة ثلاثة رجال يرتدون زيًا عسكريًا مموهًا، يجلسون داخل ما يبدو أنها طائرة نقل. يظهر علم الأردن بوضوح على أكمام الزي العسكري لاثنين منهم.,True,"The photograph shows three men in camouflaged military uniforms sitting inside what appears to be a transport plane, the flag of Jordan being clearly shown on the sleeves of the uniforms of two of them.","The photograph shows three men in camouflaged military uniforms sitting inside what appears to be a transport plane, the flag of Jordan being clearly shown on the sleeves of the uniforms of two of them."
1135,1241.jpg,1241.jpg,"تُظهر الصورة خلفية حمراء عليها كلمة ""عاجل"" باللون الأبيض، تظهر بجانبها على اليمين خريطة بيضاء لفلسطين.","تُظهر الصورة خلفية حمراء عليها كلمة ""عاجل"" باللون الأبيض، تظهر بجانبها على اليمين خريطة بيضاء لفلسطين.",True,"The picture shows a red background with the word ""hurry"" in white, with a white map of Palestine on the right.","The picture shows a red background with the word ""hurry"" in white, with a white map of Palestine on the right."
169,1474.jpg,1474.jpg,"A man wearing a blue vest with ""PRESS"" clearly visible on it stands amidst a background of extensively damaged buildings and rubble.","A man wearing a blue vest with ""PRESS"" clearly visible on it stands amidst a background of extensively damaged buildings and rubble.",False,"A man wearing a blue vest with ""PRESS"" clearly visible on it stands amidst a background of extensively damaged buildings and rubble.","A man wearing a blue vest with ""PRESS"" clearly visible on it stands amidst a background of extensively damaged buildings and rubble."
1026,995.jpg,995.jpg,"تُظهر الصورة شخصية خارقة ترتدي زيًا أزرق وأبيض وعليها نجمة داود، تطلق أشعة ليزر حمراء نحو كائنات تُعرف بـ""حماس""، ""حزب الله""، ""الحوثي""، و""نظام الملالي"" في غرفة تحكم. تبدو بعض هذه الكائنات متضررة أو خائفة من الهجوم.","تُظهر الصورة شخصية خارقة ترتدي زيًا أزرق وأبيض وعليها نجمة داود، تطلق أشعة ليزر حمراء نحو كائنات تُعرف بـ""حماس""، ""حزب الله""، ""الحوثي""، و""نظام الملالي"" في غرفة تحكم. تبدو بعض هذه الكائنات متضررة أو خائفة من الهجوم.",True,"The picture shows a superhero dressed in blue and white, with David's star on it, firing red lasers into objects known as Hamas, Hezbollah, Hawiye, and the Mullah regime in a control room. Some of these organisms appear to be damaged or afraid of attack.","The picture shows a superhero dressed in blue and white, with a person's star on it, firing red lasers into objects known as Hamas, Hezbollah, Hawiye, and the a person regime in a control room. Some of these organisms appear to be damaged or afraid of attack."
1113,1193.jpg,1193.jpg,يظهر جندي يرتدي خوذة وزيًا عسكريًا، وهو يمسك ببندقية قنص مزودة بمنظار ويصوبها من خلف حاجز إسمنتي.,يظهر جندي يرتدي خوذة وزيًا عسكريًا، وهو يمسك ببندقية قنص مزودة بمنظار ويصوبها من خلف حاجز إسمنتي.,True,"A soldier shows up wearing a uniform helmet, holding a sniper rifle with a binocular and pointing it at the back of a cement barrier.","A soldier shows up wearing a uniform helmet, holding a sniper rifle with a binocular and pointing it at the back of a cement barrier."
839,1685.jpg,1685.jpg,"A crowd of people walks on a dusty path lined with makeshift tents, while heavily damaged and destroyed multi-story buildings are visible in the background under a pale sky.","A crowd of people walks on a dusty path lined with makeshift tents, while heavily damaged and destroyed multi-story buildings are visible in the background under a pale sky.",False,"A crowd of people walks on a dusty path lined with makeshift tents, while heavily damaged and destroyed multi-story buildings are visible in the background under a pale sky.","A crowd of people walks on a dusty path lined with makeshift tents, while heavily damaged and destroyed multi-story buildings are visible in the background under a pale sky."
216,485.jpg,485.jpg,"A man carries a body wrapped in white cloth, with another man walking behind him, near a building marked ""Morgue Area."" Other individuals are visible in the background, along with urban structures.","A man carries a body wrapped in white cloth, with another man walking behind him, near a building marked ""Morgue Area."" Other individuals are visible in the background, along with urban structures.",False,"A man carries a body wrapped in white cloth, with another man walking behind him, near a building marked ""Morgue Area."" Other individuals are visible in the background, along with urban structures.","A man carries a body wrapped in white cloth, with another man walking behind him, near a building marked ""Morgue Area."" Other individuals are visible in the background, along with urban structures."
405,675.jpg,675.jpg,"A young man and several children sit on a cart heavily loaded with mattresses, bags, and various belongings. In the background, tents and other people are visible.","A young man and several children sit on a cart heavily loaded with mattresses, bags, and various belongings. In the background, tents and other people are visible.",False,"A young man and several children sit on a cart heavily loaded with mattresses, bags, and various belongings. In the background, tents and other people are visible.","A young man and several children sit on a cart heavily loaded with mattresses, bags, and various belongings. In the background, tents and other people are visible."
1158,1237.jpg,1237.jpg,تُظهر الصورة رجلاً ملتحياً يرتدي كوفية وزياً عسكرياً وقد عَقَدَ ذراعيه، يقف على تلة صخرية تظهر خلفها دبابة عسكرية في منظر صحراوي.,تُظهر الصورة رجلاً ملتحياً يرتدي كوفية وزياً عسكرياً وقد عَقَدَ ذراعيه، يقف على تلة صخرية تظهر خلفها دبابة عسكرية في منظر صحراوي.,True,"The photograph shows a bearded man wearing a coffin and a military uniform who held his arms, standing on a rocky hill behind which a military tank appears in a desert view.","The photograph shows a bearded man wearing a coffin and a military uniform who held his arms, standing on a rocky hill behind which a military tank appears in a desert view."
1035,1004.jpg,1004.jpg,"تُظهر الصورة جزءاً من جسد شخص يرتدي سروالاً قصيراً من الدنيم وقميصاً أبيض، ممدداً على أرضية مبلطة. تظهر على الذراع بعض العلامات الحمراء الصغيرة. الجزء السفلي من الصورة يتضمن نصاً باللغة العربية باللونين الأصفر والأبيض، يشير إلى ""أدلة على أعمال اغتصاب جماعية تلتها أعمال قتل، وتشويه للأعضاء التناسلية، وإذلال علني""","تُظهر الصورة جزءاً من جسد شخص يرتدي سروالاً قصيراً من الدنيم وقميصاً أبيض، ممدداً على أرضية مبلطة. تظهر على الذراع بعض العلامات الحمراء الصغيرة. الجزء السفلي من الصورة يتضمن نصاً باللغة العربية باللونين الأصفر والأبيض، يشير إلى ""أدلة على أعمال اغتصاب جماعية تلتها أعمال قتل، وتشويه للأعضاء التناسلية، وإذلال علني""",True,"The picture shows part of the body of a person wearing short trousers and a white shirt, lying on a wet floor. The arm shows some small red marks. The bottom of the picture contains a text in Arabic in yellow and white, which refers to ""evidence of mass rape followed by murder, genital mutilation and public humiliation.""","The picture shows part of the body of a person wearing short trousers and a white shirt, lying on a wet floor. The arm shows some small red marks. The bottom of the picture contains a text in Arabic in yellow and white, which refers to ""evidence of mass rape followed by murder, genital mutilation and public humiliation."""
167,1504.jpg,1504.jpg,"The image displays the Arabic word ""عاجل"" (Urgent) in white text against a dark orange-brown background.","The image displays the Arabic word ""عاجل"" (Urgent) in white text against a dark orange-brown background.",True,"The image displays the Arabic word ""urgent"" (Urgent) in white text against a dark ocean-brown background.","The image displays the Arabic word ""urgent"" (Urgent) in white text against a dark ocean-brown background."
873,1719.jpg,1719.jpg,"A woman with short grey hair and a man in a suit and glasses stand at separate podiums equipped with microphones. National flags, including the Australian flag, are visible behind them, and the BBC News logo is in the bottom left corner.","A woman with short grey hair and a man in a suit and glasses stand at separate podiums equipped with microphones. National flags, including the Australian flag, are visible behind them, and the BBC News logo is in the bottom left corner.",False,"A woman with short grey hair and a man in a suit and glasses stand at separate podiums equipped with microphones. National flags, including the Australian flag, are visible behind them, and the BBC News logo is in the bottom left corner.","A woman with short grey hair and a man in a suit and glasses stand at separate podiums equipped with microphones. National flags, including the Australian flag, are visible behind them, and the News is in the corner."
662,36.jpg,36.jpg,"A multi-story building stands significantly damaged, with large sections of its walls collapsed and interiors exposed. In the foreground, a child walks through piles of rubble and debris.","A multi-story building stands significantly damaged, with large sections of its walls collapsed and interiors exposed. In the foreground, a child walks through piles of rubble and debris.",False,"A multi-story building stands significantly damaged, with large sections of its walls collapsed and interiors exposed. In the foreground, a child walks through piles of rubble and debris.","A multi-story building stands significantly damaged, with large sections of its walls collapsed and interiors exposed. In the foreground, a child walks through piles of rubble and debris."
1185,1265.jpg,1265.jpg,تُظهر الصورة دائرة خضراء عليها خريطة شبه الجزيرة العربية وكلمات عربية، ويبرز أسفلها نص أبيض كبير يدين قرارًا إسرائيليًا بفرض السيادة على الضفة الغربية وغور الأردن.,تُظهر الصورة دائرة خضراء عليها خريطة شبه الجزيرة العربية وكلمات عربية، ويبرز أسفلها نص أبيض كبير يدين قرارًا إسرائيليًا بفرض السيادة على الضفة الغربية وغور الأردن.,True,"The picture shows a green circle with the map of the Arabian Peninsula and Arabic words, and a large white text underneath which condemns an Israeli decision to impose sovereignty on the West Bank and the Jordan Valley.","The picture shows a green circle with the map of the Arabian Peninsula and Arabic words, and a large white text underneath which condemns an Israeli decision to impose sovereignty on the West Bank and the Jordan Valley."
175,1480.jpg,1480.jpg,"A man with a dark beard and short hair looks directly at the camera, wearing a light-colored sleeveless shirt with a black Nike logo. Outdoor lounge chairs and wooden structures are visible, some blurred, in the background.","A man with a dark beard and short hair looks directly at the camera, wearing a light-colored sleeveless shirt with a black Nike logo. Outdoor lounge chairs and wooden structures are visible, some blurred, in the background.",False,"A man with a dark beard and short hair looks directly at the camera, wearing a light-colored sleeveless shirt with a black Nike logo. Outdoor lounge chairs and wooden structures are visible, some blurred, in the background.","A man with a dark beard and short hair looks directly at the camera, wearing a light-colored sleeveless shirt with a black Nike. Outdoor lounge chairs and wooden structures are visible, some blurred, in the background."
23,1089.jpg,1089.jpg,"An older man in a navy suit and patterned tie speaks into several microphones at an outdoor event, gesturing with an open palm. Blurred individuals stand behind him under a clear sky.","An older man in a navy suit and patterned tie speaks into several microphones at an outdoor event, gesturing with an open palm. Blurred individuals stand behind him under a clear sky.",False,"An older man in a navy suit and patterned tie speaks into several microphones at an outdoor event, gesturing with an open palm. Blurred individuals stand behind him under a clear sky.","An older man in a navy suit and patterned tie speaks into several microphones at an outdoor event, gesturing with an open palm. Blurred individuals stand behind him under a clear sky."
862,1708.jpg,1708.jpg,A man wearing a kippah and a suit jacket points to a large map displaying geographical features and Hebrew text. The background shows arid hills and a winding road.,A man wearing a kippah and a suit jacket points to a large map displaying geographical features and Hebrew text. The background shows arid hills and a winding road.,False,A man wearing a kippah and a suit jacket points to a large map displaying geographical features and Hebrew text. The background shows arid hills and a winding road.,A man wearing a kippah and a suit jacket points to a large map displaying geographical features and Hebrew text. The background shows arid hills and a winding road.
1163,1243.jpg,1243.jpg,"تُظهر الصورة دونالد ترامب مرتديًا بدلة داكنة وربطة عنق صفراء. يظهر نص عربي كبير على الصورة يشير إلى ""دونالد ترامب، الرئيس الأمريكي"" ويحتوي على العبارة ""على إسرائيل أن تتخذ قرارًا"".","تُظهر الصورة دونالد ترامب مرتديًا بدلة داكنة وربطة عنق صفراء. يظهر نص عربي كبير على الصورة يشير إلى ""دونالد ترامب، الرئيس الأمريكي"" ويحتوي على العبارة ""على إسرائيل أن تتخذ قرارًا"".",True,"The picture shows Donald Trump wearing a dark suit and a yellow tie. A large Arabic text on the picture refers to ""Donald Trump, the President of the United States"" and contains the phrase ""Israel has to make a decision.""","The picture shows a public official wearing a dark suit and a yellow tie. A large Arabic text on the picture refers to ""a public official, the President of the United States"" and contains the phrase ""Israel has to make a decision."""
296,566.jpg,566.jpg,"Several individuals are gathered around a white sheet on the ground, on which a blue helmet and a blue vest labeled ""PRESS"" are visible. A person in dark patterned clothing lies on the sheet, with others nearby touching the sheet or the person.","Several individuals are gathered around a white sheet on the ground, on which a blue helmet and a blue vest labeled ""PRESS"" are visible. A person in dark patterned clothing lies on the sheet, with others nearby touching the sheet or the person.",False,"Several individuals are gathered around a white sheet on the ground, on which a blue helmet and a blue vest labeled ""PRESS"" are visible. A person in dark patterned clothing lies on the sheet, with others nearby touching the sheet or the person.","Several individuals are gathered around a white sheet on the ground, on which a blue helmet and a blue vest labeled ""PRESS"" are visible. A person in dark patterned clothing lies on the sheet, with others nearby touching the sheet or the person."
866,1712.jpg,1712.jpg,"A young child wearing a wristband holds hands with an adult in bright orange and black pants. Another person, also wearing a wristband, carries a clear bag containing a gift and a drawing of a blue whale.","A young child wearing a wristband holds hands with an adult in bright orange and black pants. Another person, also wearing a wristband, carries a clear bag containing a gift and a drawing of a blue whale.",False,"A young child wearing a wristband holds hands with an adult in bright orange and black pants. Another person, also wearing a wristband, carries a clear bag containing a gift and a drawing of a blue whale.","A young child wearing a wristband holds hands with an adult in bright orange and black pants. Another person, also wearing a wristband, carries a clear bag containing a gift and a drawing of a blue whale."
851,1697.jpg,1697.jpg,"Uniformed individuals are seen amidst a crowd of civilians on a street, with some civilians being held or on the ground during a visible commotion. Other people in the crowd are observing, some holding up phones.","Uniformed individuals are seen amidst a crowd of civilians on a street, with some civilians being held or on the ground during a visible commotion. Other people in the crowd are observing, some holding up phones.",False,"Uniformed individuals are seen amidst a crowd of civilians on a street, with some civilians being held or on the ground during a visible commotion. Other people in the crowd are observing, some holding up phones.","Uniformed individuals are seen amidst a crowd of civilians on a street, with some civilians being held or on the ground during a visible commotion. Other people in the crowd are observing, some holding up phones."
67,1129.jpg,1129.jpg,"A crowd of men, women, and children are gathered, holding up various household containers such as pots, bowls, and buckets. In the background, damaged buildings are visible under a clear sky.","A crowd of men, women, and children are gathered, holding up various household containers such as pots, bowls, and buckets. In the background, damaged buildings are visible under a clear sky.",False,"A crowd of men, women, and children are gathered, holding up various household containers such as pots, bowls, and buckets. In the background, damaged buildings are visible under a clear sky.","A crowd of men, women, and children are gathered, holding up various household containers such as pots, bowls, and buckets. In the background, damaged buildings are visible under a clear sky."
192,1497.jpg,1497.jpg,"The image shows a dense urban area with multiple multi-story buildings, some appearing damaged. In the background, several large plumes of dark smoke rise into the blue sky.","The image shows a dense urban area with multiple multi-story buildings, some appearing damaged. In the background, several large plumes of dark smoke rise into the blue sky.",False,"The image shows a dense urban area with multiple multi-story buildings, some appearing damaged. In the background, several large plumes of dark smoke rise into the blue sky.","The image shows a dense urban area with multiple multi-story buildings, some appearing damaged. In the background, several large plumes of dark smoke rise into the blue sky."
903,1749.jpg,1749.jpg,"People walk through a street heavily covered in rubble and debris, with damaged multi-story buildings visible in the background. A person runs in the foreground, out of focus, while others carry bags along the cleared path.","People walk through a street heavily covered in rubble and debris, with damaged multi-story buildings visible in the background. A person runs in the foreground, out of focus, while others carry bags along the cleared path.",False,"People walk through a street heavily covered in rubble and debris, with damaged multi-story buildings visible in the background. A person runs in the foreground, out of focus, while others carry bags along the cleared path.","People walk through a street heavily covered in rubble and debris, with damaged multi-story buildings visible in the background. A person runs in the foreground, out of focus, while others carry bags along the cleared path."
294,564.jpg,564.jpg,"A woman wearing a light-colored headscarf looks directly forward, her face partially illuminated. A small mark is visible above her upper lip, and the background is dark and out of focus.","A woman wearing a light-colored headscarf looks directly forward, her face partially illuminated. A small mark is visible above her upper lip, and the background is dark and out of focus.",False,"A woman wearing a light-colored headscarf looks directly forward, her face partially illuminated. A small mark is visible above her upper lip, and the background is dark and out of focus.","A woman wearing a light-colored headscarf looks directly forward, her face partially illuminated. A small mark is visible above her upper lip, and the background is dark and out of focus."
478,748.jpg,748.jpg,"A woman administers oral drops to a child, whose head is held by a man in a cap. Several other adults, including some wearing blue vests with ""UNSCO"" visible, observe the scene.","A woman administers oral drops to a child, whose head is held by a man in a cap. Several other adults, including some wearing blue vests with ""UNSCO"" visible, observe the scene.",False,"A woman administers oral drops to a child, whose head is held by a man in a cap. Several other adults, including some wearing blue vests with ""UNSCO"" visible, observe the scene.","A woman administers oral drops to a child, whose head is held by a man in a cap. Several other adults, including some wearing blue vests with ""UNSCO"" visible, observe the scene."
734,971.jpg,971.jpg,"A crowd of people, many holding signs and banners, are gathered outdoors, with uniformed personnel present among them. A concrete wall and wire fencing are visible in the background.","A crowd of people, many holding signs and banners, are gathered outdoors, with uniformed personnel present among them. A concrete wall and wire fencing are visible in the background.",False,"A crowd of people, many holding signs and banners, are gathered outdoors, with uniformed personnel present among them. A concrete wall and wire fencing are visible in the background.","A crowd of people, many holding signs and banners, are gathered outdoors, with uniformed personnel present among them. A concrete wall and wire fencing are visible in the background."
810,1654.jpg,1654.jpg,"A woman wearing a pink hijab and dark attire stands in the foreground, looking towards the right side of the image, amidst scattered belongings and damaged makeshift structures. In the background, other people are visible near a large black water tank and distant buildings.","A woman wearing a pink hijab and dark attire stands in the foreground, looking towards the right side of the image, amidst scattered belongings and damaged makeshift structures. In the background, other people are visible near a large black water tank and distant buildings.",False,"A woman wearing a pink hijab and dark attire stands in the foreground, looking towards the right side of the image, amidst scattered belongings and damaged makeshift structures. In the background, other people are visible near a large black water tank and distant buildings.","A woman wearing a pink hijab and dark attire stands in the foreground, looking towards the right side of the image, amidst scattered belongings and damaged makeshift structures. In the background, other people are visible near a large black water tank and distant buildings."
287,557.jpg,557.jpg,"A man with dark hair and a mustache is shown from the chest up. He is wearing a dark top and a black and white patterned keffiyeh around his neck, set against a plain light background.","A man with dark hair and a mustache is shown from the chest up. He is wearing a dark top and a black and white patterned keffiyeh around his neck, set against a plain light background.",False,"A man with dark hair and a mustache is shown from the chest up. He is wearing a dark top and a black and white patterned keffiyeh around his neck, set against a plain light background.","A man with dark hair and a mustache is shown from the chest up. He is wearing a dark top and a black and white patterned keffiyeh around his neck, set against a plain light background."
203,472.jpg,472.jpg,"A crowd of people, including women and children, are seen collecting food from large communal pots into various containers. Many individuals appear visibly distressed, with white tents visible in the background.","A crowd of people, including women and children, are seen collecting food from large communal pots into various containers. Many individuals appear visibly distressed, with white tents visible in the background.",False,"A crowd of people, including women and children, are seen collecting food from large communal pots into various containers. Many individuals appear visibly distressed, with white tents visible in the background.","A crowd of people, including women and children, are seen collecting food from large communal pots into various containers. Many individuals appear visibly distressed, with white tents visible in the background."
